tx_id,timestamp,payer_id,beneficiary_id,amount,payment_system,status,kyc_verified,risk_tier,device_ok,ip,score,reasons,flag,model_version,rule_config_version,ml_prob_STR,ml_label,norm_det,combined_score,final_flag
TX00000901,2025-12-06 21:04:51.091411,C100334,BEN5683,2007.12,UPI,completed,False,medium,True,172.185.208.40,0,[],Low,deterministic-v1,rules-2025-12-09,0.0049469559517755415,Normal,0.0,0.0019787823807102165,Low
TX00001717,2025-12-06 21:04:58.091411,C100039,BEN7013,1204.89,UPI,completed,True,low,True,75.197.2.152,0,[],Low,deterministic-v1,rules-2025-12-09,0.003492079427956473,Normal,0.0,0.0013968317711825894,Low
TX00002216,2025-12-06 21:05:36.091411,C100197,BEN5772,80.57,UPI,completed,True,low,True,95.100.114.173,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0006856238529458798,Normal,0.5,0.3002742495411783,Medium
TX00000457,2025-12-06 21:05:42.091411,C100145,BEN5960,3741.2,UPI,completed,False,low,True,221.129.54.90,0,[],Low,deterministic-v1,rules-2025-12-09,0.006278367094913453,Normal,0.0,0.0025113468379653813,Low
TX00002737,2025-12-06 21:06:06.091411,C100370,BEN3173,1558.6,NEFT,completed,True,low,True,234.205.170.120,0,[],Low,deterministic-v1,rules-2025-12-09,0.0060133968613546715,Normal,0.0,0.002405358744541869,Low
TX00001927,2025-12-06 21:06:24.091411,C100076,BEN7166,1185.55,UPI,completed,True,medium,True,78.149.12.95,0,[],Low,deterministic-v1,rules-2025-12-09,0.003492079427956473,Normal,0.0,0.0013968317711825894,Low
TX00001205,2025-12-06 21:08:21.091411,C100032,BEN6753,2225.59,UPI,completed,True,high,True,36.233.119.153,0,[],Low,deterministic-v1,rules-2025-12-09,0.0044670132777144995,Normal,0.0,0.0017868053110858,Low
TX00003765,2025-12-06 21:08:51.091411,C100364,BEN4808,3465.65,UPI,completed,True,low,True,144.227.44.29,0,[],Low,deterministic-v1,rules-2025-12-09,0.004864970112021545,Normal,0.0,0.0019459880448086182,Low
TX00000314,2025-12-06 21:09:47.091411,C100208,BEN2663,2391.29,UPI,blocked,True,low,False,138.244.109.247,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09,0.004031636484442857,Normal,0.45,0.27161265459377715,Low
TX00001541,2025-12-06 21:10:35.091411,C100199,BEN2447,4163.43,UPI,completed,False,low,True,237.93.189.210,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004662270582427781,Normal,0.5,0.3018649082329711,Medium
TX00000364,2025-12-06 21:11:10.091411,C100082,BEN5593,1075.86,NEFT,completed,True,low,True,197.237.154.17,0,[],Low,deterministic-v1,rules-2025-12-09,0.006233850599051549,Normal,0.0,0.0024935402396206196,Low
TX00002543,2025-12-06 21:11:17.091411,C100214,BEN9220,1088.73,UPI,blocked,True,low,False,41.188.87.245,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09,0.00552859670787317,Normal,0.45,0.2722114386831493,Low
TX00000258,2025-12-06 21:11:20.091411,C100046,BEN6698,304.46,UPI,reversed,True,low,False,194.138.2.250,90,"['ip_reputation', 'auto_reversal_sim']",High-Risk,deterministic-v1,rules-2025-12-09,0.0006157132363286608,Normal,0.45,0.2702462852945315,Low
TX00002699,2025-12-06 21:11:22.091411,C100023,BEN5813,666.33,NEFT,completed,True,low,True,150.26.241.90,0,[],Low,deterministic-v1,rules-2025-12-09,0.0033845534285086134,Normal,0.0,0.0013538213714034454,Low
TX00000969,2025-12-06 21:11:47.091411,C100335,BEN1188,1813.66,NEFT,completed,True,low,True,46.229.37.113,0,[],Low,deterministic-v1,rules-2025-12-09,0.007260056342624277,Normal,0.0,0.002904022537049711,Low
TX00000263,2025-12-06 21:13:21.091411,C100050,BEN1438,4207.22,UPI,completed,True,medium,True,126.130.67.139,0,[],Low,deterministic-v1,rules-2025-12-09,0.004564731067492083,Normal,0.0,0.0018258924269968333,Low
TX00001644,2025-12-06 21:19:21.091411,C100210,BEN8472,1474.19,UPI,completed,True,low,True,90.185.87.194,0,[],Low,deterministic-v1,rules-2025-12-09,0.0039949827170700555,Normal,0.0,0.0015979930868280222,Low
TX00003178,2025-12-06 21:21:11.091411,C100141,BEN7249,2339.54,UPI,completed,True,low,True,239.153.17.210,0,[],Low,deterministic-v1,rules-2025-12-09,0.004004425600089116,Normal,0.0,0.0016017702400356465,Low
TX00001736,2025-12-06 21:23:59.091411,C100145,BEN2920,3334.31,UPI,completed,False,low,True,86.123.165.74,0,[],Low,deterministic-v1,rules-2025-12-09,0.0051514304234054785,Normal,0.0,0.0020605721693621915,Low
TX00003529,2025-12-06 21:25:21.091411,C100039,BEN8561,1326.57,UPI,completed,True,low,True,130.134.143.94,0,[],Low,deterministic-v1,rules-2025-12-09,0.004086341735512528,Normal,0.0,0.0016345366942050112,Low
TX00003250,2025-12-06 21:27:19.091411,C100009,BEN2854,4293.65,UPI,completed,True,medium,True,104.88.102.18,0,[],Low,deterministic-v1,rules-2025-12-09,0.004564731067492083,Normal,0.0,0.0018258924269968333,Low
TX00003128,2025-12-06 21:28:40.091411,C100072,BEN6363,144.31,RTGS,completed,True,low,True,147.112.120.79,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.27255636365688074,Normal,0.15,0.1990225454627523,Low
TX00001025,2025-12-06 21:28:50.091411,C100172,BEN8277,185.18,NEFT,completed,True,medium,True,239.35.47.189,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004115663734481107,Normal,0.5,0.3016462654937924,Medium
TX00002103,2025-12-06 21:29:23.091411,C100181,BEN8713,4282.92,UPI,completed,True,high,True,135.68.50.74,0,[],Low,deterministic-v1,rules-2025-12-09,0.004564731067492083,Normal,0.0,0.0018258924269968333,Low
TX00003707,2025-12-06 21:29:29.091411,C100396,BEN8950,1013.8,UPI,completed,True,low,True,12.120.148.142,0,[],Low,deterministic-v1,rules-2025-12-09,0.0013517402488057364,Normal,0.0,0.0005406960995222946,Low
TX00000041,2025-12-06 21:30:11.091411,C100228,BEN1724,270.3,UPI,completed,True,low,True,83.61.78.225,0,[],Low,deterministic-v1,rules-2025-12-09,0.0008549110203785852,Normal,0.0,0.0003419644081514341,Low
TX00002736,2025-12-06 21:30:18.091411,C100088,BEN6318,6837.04,RTGS,completed,True,high,True,227.234.129.66,75,"['rtgs_unusual_small_amount', 'dormant_account_spike']",Medium,deterministic-v1,rules-2025-12-09,0.07052168870405436,Normal,0.375,0.25320867548162174,Low
TX00001958,2025-12-06 21:30:22.091411,C100161,BEN7060,3345.49,UPI,completed,False,medium,True,174.63.10.237,0,[],Low,deterministic-v1,rules-2025-12-09,0.0051514304234054785,Normal,0.0,0.0020605721693621915,Low
TX00000494,2025-12-06 21:31:04.091411,C100139,BEN3149,9067.73,UPI,completed,True,low,True,151.203.101.50,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09,0.004683795579730834,Normal,0.225,0.13687351823189234,Low
TX00000758,2025-12-06 21:31:07.091411,C100267,BEN3984,3943.62,UPI,completed,True,low,True,109.115.231.164,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.005163262125117771,Normal,0.5,0.3020653048500471,Medium
TX00001877,2025-12-06 21:31:17.091411,C100232,BEN1160,1878.2,UPI,completed,True,low,True,193.7.192.174,0,[],Low,deterministic-v1,rules-2025-12-09,0.0035778924774762617,Normal,0.0,0.0014311569909905048,Low
TX00001525,2025-12-06 21:31:22.091411,C100000,BEN6061,2675.48,UPI,completed,True,low,True,23.49.185.31,0,[],Low,deterministic-v1,rules-2025-12-09,0.004313154232300874,Normal,0.0,0.0017252616929203499,Low
TX00001477,2025-12-06 21:31:43.091411,C100007,BEN6418,1899.9,UPI,completed,True,low,True,22.190.193.179,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0035778924774762617,Normal,0.5,0.3014311569909905,Medium
TX00003341,2025-12-06 21:32:29.091411,C100283,BEN3543,2911.34,UPI,completed,True,high,True,156.71.200.187,0,[],Low,deterministic-v1,rules-2025-12-09,0.004402510136984554,Normal,0.0,0.0017610040547938216,Low
TX00001781,2025-12-06 21:33:31.091411,C100361,BEN8181,7270.05,UPI,completed,False,low,True,159.110.102.219,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09,0.005319350414192694,Normal,0.225,0.13712774016567708,Low
TX00003968,2025-12-06 21:34:42.091411,C100122,BEN6381,1060.04,UPI,completed,True,low,True,29.223.126.234,0,[],Low,deterministic-v1,rules-2025-12-09,0.006371535610594683,Normal,0.0,0.0025486142442378732,Low
TX00003492,2025-12-06 21:36:20.091411,C100376,BEN4757,3348.35,UPI,completed,True,low,True,71.38.224.3,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004845665092716526,Normal,0.5,0.3019382660370866,Medium
TX00003075,2025-12-06 21:36:34.091411,C100238,BEN5108,2280.53,UPI,completed,True,low,True,250.242.199.75,0,[],Low,deterministic-v1,rules-2025-12-09,0.003884808375208733,Normal,0.0,0.0015539233500834933,Low
TX00000596,2025-12-06 21:37:16.091411,C100288,BEN8805,195.77,UPI,completed,True,low,True,40.117.138.226,0,[],Low,deterministic-v1,rules-2025-12-09,0.0008600262638039928,Normal,0.0,0.00034401050552159714,Low
TX00002990,2025-12-06 21:38:45.091411,C100301,BEN5317,1233.97,UPI,completed,True,low,True,78.211.139.201,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.00371373870598054,Normal,0.5,0.30148549548239223,Medium
TX00000229,2025-12-06 21:39:28.091411,C100098,BEN7369,4167.65,UPI,completed,True,low,True,207.168.171.134,0,[],Low,deterministic-v1,rules-2025-12-09,0.004564731067492083,Normal,0.0,0.0018258924269968333,Low
TX00000810,2025-12-06 21:39:45.091411,C100358,BEN7493,19.29,UPI,completed,True,low,True,137.54.210.137,0,[],Low,deterministic-v1,rules-2025-12-09,0.0006856238529458798,Normal,0.0,0.0002742495411783519,Low
TX00001462,2025-12-06 21:41:13.091411,C100262,BEN7431,1193.92,UPI,completed,True,high,True,226.179.18.234,0,[],Low,deterministic-v1,rules-2025-12-09,0.003492079427956473,Normal,0.0,0.0013968317711825894,Low
TX00001198,2025-12-06 21:41:20.091411,C100252,BEN1376,2200.72,UPI,completed,True,low,True,4.201.244.128,0,[],Low,deterministic-v1,rules-2025-12-09,0.004082397893099114,Normal,0.0,0.0016329591572396458,Low
TX00000033,2025-12-06 21:42:16.091411,C100203,BEN5742,184.53,UPI,completed,True,low,True,50.208.29.85,0,[],Low,deterministic-v1,rules-2025-12-09,0.0008600262638039928,Normal,0.0,0.00034401050552159714,Low
TX00003697,2025-12-06 21:42:26.091411,C100032,BEN1064,616.47,UPI,reversed,True,high,True,205.79.42.63,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09,0.001043158153938553,Normal,0.0,0.00041726326157542123,Low
TX00003657,2025-12-06 21:42:49.091411,C100035,BEN7290,3035.48,UPI,completed,True,low,True,209.84.100.36,0,[],Low,deterministic-v1,rules-2025-12-09,0.0043866433340343045,Normal,0.0,0.001754657333613722,Low
TX00003208,2025-12-06 21:43:29.091411,C100287,BEN5065,1620.54,UPI,completed,True,low,True,3.19.117.94,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004449415552101325,Normal,0.5,0.3017797662208405,Medium
TX00001293,2025-12-06 21:43:50.091411,C100246,BEN5314,929.37,UPI,completed,True,low,True,186.1.213.150,0,[],Low,deterministic-v1,rules-2025-12-09,0.0013538330903829744,Normal,0.0,0.0005415332361531897,Low
TX00002490,2025-12-06 21:44:51.091411,C100172,BEN1774,1345.75,UPI,completed,True,medium,True,200.186.57.235,0,[],Low,deterministic-v1,rules-2025-12-09,0.004086341735512528,Normal,0.0,0.0016345366942050112,Low
TX00000630,2025-12-06 21:45:51.091411,C100254,BEN1217,1447.33,UPI,completed,True,low,True,115.208.1.167,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.00593591098711225,Normal,0.5,0.3023743643948449,Medium
TX00003355,2025-12-06 21:46:15.091411,C100234,BEN1334,880.25,UPI,completed,True,low,True,87.176.141.209,0,[],Low,deterministic-v1,rules-2025-12-09,0.0010604058603360259,Normal,0.0,0.0004241623441344104,Low
TX00000767,2025-12-06 21:48:01.091411,C100022,BEN8628,3546.19,UPI,completed,True,low,True,16.205.215.237,0,[],Low,deterministic-v1,rules-2025-12-09,0.004864970112021545,Normal,0.0,0.0019459880448086182,Low
TX00000918,2025-12-06 21:54:15.091411,C100203,BEN2002,1596.51,UPI,completed,True,low,True,85.124.79.171,0,[],Low,deterministic-v1,rules-2025-12-09,0.0038700929139551567,Normal,0.0,0.0015480371655820628,Low
TX00003973,2025-12-06 21:54:16.091411,C100044,BEN4635,2489.13,RTGS,completed,False,low,True,206.51.49.9,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.023692254353932216,Normal,0.15,0.09947690174157288,Low
TX00002157,2025-12-06 21:55:26.091411,C100030,BEN5214,1067.51,UPI,completed,True,low,True,190.85.139.162,0,[],Low,deterministic-v1,rules-2025-12-09,0.007271189863509806,Normal,0.0,0.0029084759454039225,Low
TX00001461,2025-12-06 21:55:47.091411,C100047,BEN3666,3297.13,UPI,completed,True,medium,True,174.148.223.152,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004845665092716526,Normal,0.5,0.3019382660370866,Medium
TX00001629,2025-12-06 21:57:05.091411,C100140,BEN8481,323.27,UPI,completed,True,medium,True,64.80.182.120,0,[],Low,deterministic-v1,rules-2025-12-09,0.0007679544986394548,Normal,0.0,0.0003071817994557819,Low
TX00000026,2025-12-06 21:59:22.091411,C100023,BEN9508,3175.87,UPI,completed,True,low,True,182.145.77.122,0,[],Low,deterministic-v1,rules-2025-12-09,0.004560927051714248,Normal,0.0,0.0018243708206856992,Low
TX00003580,2025-12-06 21:59:27.091411,C100298,BEN6227,682.08,UPI,completed,True,high,True,108.13.4.191,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0009058991653431041,Normal,0.5,0.3003623596661372,Medium
TX00002726,2025-12-06 21:59:37.091411,C100393,BEN2104,696.4,UPI,completed,False,medium,True,151.17.31.140,0,[],Low,deterministic-v1,rules-2025-12-09,0.0016084817192788953,Normal,0.0,0.0006433926877115582,Low
TX00000576,2025-12-06 22:01:38.091411,C100125,BEN4677,897.23,UPI,completed,False,low,True,142.146.50.106,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.002461538586267569,Normal,0.5,0.300984615434507,Medium
TX00001256,2025-12-06 22:03:14.091411,C100260,BEN9001,4933.98,UPI,completed,True,low,True,218.49.115.192,0,[],Low,deterministic-v1,rules-2025-12-09,0.004691085531394804,Normal,0.0,0.0018764342125579217,Low
TX00001062,2025-12-06 22:05:30.091411,C100025,BEN3179,2116.44,UPI,completed,True,medium,True,143.247.155.73,0,[],Low,deterministic-v1,rules-2025-12-09,0.004082397893099114,Normal,0.0,0.0016329591572396458,Low
TX00002413,2025-12-06 22:06:17.091411,C100163,BEN2255,1569.19,UPI,completed,True,low,True,123.216.17.11,0,[],Low,deterministic-v1,rules-2025-12-09,0.0038527918758928725,Normal,0.0,0.0015411167503571492,Low
TX00000013,2025-12-06 22:06:35.091411,C100161,BEN9897,4572.86,NEFT,blocked,False,medium,False,245.99.87.250,190,"['ip_reputation', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09,0.01794664089154776,Normal,0.95,0.577178656356619,High-Risk
TX00000819,2025-12-06 22:06:48.091411,C100267,BEN4189,608.76,UPI,completed,True,low,True,143.143.134.230,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0008270596657423589,Normal,0.5,0.30033082386629695,Medium
TX00000328,2025-12-06 22:07:50.091411,C100253,BEN4772,579.32,UPI,completed,True,low,True,143.30.37.75,0,[],Low,deterministic-v1,rules-2025-12-09,0.0008270596657423589,Normal,0.0,0.0003308238662969436,Low
TX00003253,2025-12-06 22:09:29.091411,C100381,BEN8375,1031.48,UPI,completed,True,low,True,75.18.150.51,0,[],Low,deterministic-v1,rules-2025-12-09,0.002470888765530972,Normal,0.0,0.0009883555062123889,Low
TX00001290,2025-12-06 22:09:30.091411,C100087,BEN4563,4195.41,RTGS,completed,True,low,True,123.165.132.69,130,"['rtgs_unusual_small_amount', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09,0.05636749786324024,Normal,0.65,0.41254699914529613,Medium
TX00000941,2025-12-06 22:09:34.091411,C100337,BEN8725,1385.64,UPI,reversed,True,low,True,66.66.18.210,100,"['sanctions_hit', 'auto_reversal_sim']",High-Risk,deterministic-v1,rules-2025-12-09,0.0034718744682531817,Normal,0.5,0.30138874978730124,Medium
TX00001993,2025-12-06 22:11:22.091411,C100150,BEN9272,863.41,UPI,completed,True,low,True,93.148.121.40,0,[],Low,deterministic-v1,rules-2025-12-09,0.0010431048222737424,Normal,0.0,0.00041724192890949696,Low
TX00002748,2025-12-06 22:12:00.091411,C100319,BEN9997,372.44,UPI,completed,True,high,True,119.74.230.123,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0006264450646771905,Normal,0.5,0.30025057802587085,Medium
TX00002768,2025-12-06 22:12:21.091411,C100298,BEN4955,2947.54,UPI,completed,True,high,True,134.172.78.40,0,[],Low,deterministic-v1,rules-2025-12-09,0.0044366981711725885,Normal,0.0,0.0017746792684690356,Low
TX00003020,2025-12-06 22:12:59.091411,C100375,BEN1031,777.84,UPI,blocked,True,low,False,235.188.44.244,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09,0.0010387891758978061,Normal,0.45,0.27041551567035915,Low
TX00003246,2025-12-06 22:13:25.091411,C100266,BEN7288,4136.19,UPI,completed,True,low,True,51.64.97.52,0,[],Low,deterministic-v1,rules-2025-12-09,0.004636918639679655,Normal,0.0,0.0018547674558718622,Low
TX00001763,2025-12-06 22:13:30.091411,C100383,BEN3347,1287.85,NEFT,completed,True,low,True,163.127.62.70,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004674339002623118,Normal,0.5,0.30186973560104924,Medium
TX00000976,2025-12-06 22:14:36.091411,C100093,BEN5570,1241.25,UPI,completed,True,low,True,183.187.165.224,0,[],Low,deterministic-v1,rules-2025-12-09,0.0036964376679182558,Normal,0.0,0.0014785750671673023,Low
TX00002383,2025-12-06 22:14:59.091411,C100324,BEN5199,8861.7,UPI,completed,False,low,True,150.239.152.66,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09,0.005199792001197506,Normal,0.225,0.137079916800479,Low
TX00000631,2025-12-06 22:16:16.091411,C100288,BEN9004,540.55,UPI,completed,True,low,True,83.189.164.89,0,[],Low,deterministic-v1,rules-2025-12-09,0.0008764606039424507,Normal,0.0,0.0003505842415769803,Low
TX00003007,2025-12-06 22:16:44.091411,C100343,BEN4273,495.35,UPI,completed,True,low,True,140.31.224.17,0,[],Low,deterministic-v1,rules-2025-12-09,0.0006660143564779477,Normal,0.0,0.0002664057425911791,Low
TX00000944,2025-12-06 22:19:41.091411,C100214,BEN1058,1066.22,UPI,completed,True,low,True,213.197.85.138,0,[],Low,deterministic-v1,rules-2025-12-09,0.011479234572532398,Normal,0.0,0.004591693829012959,Low
TX00001955,2025-12-06 22:20:28.091411,C100244,BEN5428,4132.89,UPI,completed,True,medium,True,35.148.170.156,0,[],Low,deterministic-v1,rules-2025-12-09,0.004636918639679655,Normal,0.0,0.0018547674558718622,Low
TX00001528,2025-12-06 22:20:41.091411,C100387,BEN9698,1331.54,UPI,completed,True,low,True,39.221.80.42,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004069040697450244,Normal,0.5,0.3016276162789801,Medium
TX00003888,2025-12-06 22:22:18.091411,C100093,BEN4461,3154.72,UPI,blocked,True,low,False,94.172.229.250,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09,0.002573153715552241,Normal,0.45,0.2710292614862209,Low
TX00001937,2025-12-06 22:22:20.091411,C100327,BEN6263,751.89,UPI,completed,False,low,True,79.215.128.62,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0017916319024290786,Normal,0.5,0.30071665276097165,Medium
TX00002817,2025-12-06 22:24:45.091411,C100164,BEN1917,3598.09,UPI,completed,True,low,True,107.23.177.121,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.005105164716966826,Normal,0.5,0.3020420658867867,Medium
TX00002681,2025-12-06 22:28:03.091411,C100159,BEN9762,3466.86,UPI,completed,False,low,True,147.232.47.189,0,[],Low,deterministic-v1,rules-2025-12-09,0.005444544966520022,Normal,0.0,0.0021778179866080087,Low
TX00003357,2025-12-06 22:28:29.091411,C100368,BEN9992,4430.62,UPI,completed,True,low,True,126.106.116.179,0,[],Low,deterministic-v1,rules-2025-12-09,0.004691085531394804,Normal,0.0,0.0018764342125579217,Low
TX00002619,2025-12-06 22:29:12.091411,C100254,BEN9223,1183.84,UPI,completed,True,low,True,224.57.112.17,0,[],Low,deterministic-v1,rules-2025-12-09,0.0034747783898941894,Normal,0.0,0.0013899113559576758,Low
TX00002995,2025-12-06 22:29:31.091411,C100194,BEN1569,5880.89,UPI,completed,False,low,True,244.147.207.101,0,[],Low,deterministic-v1,rules-2025-12-09,0.006420481820314965,Normal,0.0,0.002568192728125986,Low
TX00001232,2025-12-06 22:30:25.091411,C100058,BEN7979,1978.18,UPI,completed,True,low,True,221.135.85.69,0,[],Low,deterministic-v1,rules-2025-12-09,0.0035605914394139775,Normal,0.0,0.0014242365757655912,Low
