tx_id,timestamp,payer_id,beneficiary_id,amount,payment_system,status,kyc_verified,risk_tier,device_ok,ip,score,reasons,flag,model_version,rule_config_version
TX00000810,2025-12-06T21:39:45.091411,C100358,BEN7493,19.29,UPI,completed,True,low,True,137.54.210.137,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001462,2025-12-06T21:41:13.091411,C100262,BEN7431,1193.92,UPI,completed,True,high,True,226.179.18.234,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001198,2025-12-06T21:41:20.091411,C100252,BEN1376,2200.72,UPI,completed,True,low,True,4.201.244.128,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000033,2025-12-06T21:42:16.091411,C100203,BEN5742,184.53,UPI,completed,True,low,True,50.208.29.85,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003697,2025-12-06T21:42:26.091411,C100032,BEN1064,616.47,UPI,reversed,True,high,True,205.79.42.63,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09
TX00003657,2025-12-06T21:42:49.091411,C100035,BEN7290,3035.48,UPI,completed,True,low,True,209.84.100.36,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003208,2025-12-06T21:43:29.091411,C100287,BEN5065,1620.54,UPI,completed,True,low,True,3.19.117.94,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001293,2025-12-06T21:43:50.091411,C100246,BEN5314,929.37,UPI,completed,True,low,True,186.1.213.150,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002490,2025-12-06T21:44:51.091411,C100172,BEN1774,1345.75,UPI,completed,True,medium,True,200.186.57.235,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000630,2025-12-06T21:45:51.091411,C100254,BEN1217,1447.33,UPI,completed,True,low,True,115.208.1.167,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003355,2025-12-06T21:46:15.091411,C100234,BEN1334,880.25,UPI,completed,True,low,True,87.176.141.209,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000767,2025-12-06T21:48:01.091411,C100022,BEN8628,3546.19,UPI,completed,True,low,True,16.205.215.237,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000918,2025-12-06T21:54:15.091411,C100203,BEN2002,1596.51,UPI,completed,True,low,True,85.124.79.171,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003973,2025-12-06T21:54:16.091411,C100044,BEN4635,2489.13,RTGS,completed,False,low,True,206.51.49.9,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00002157,2025-12-06T21:55:26.091411,C100030,BEN5214,1067.51,UPI,completed,True,low,True,190.85.139.162,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001461,2025-12-06T21:55:47.091411,C100047,BEN3666,3297.13,UPI,completed,True,medium,True,174.148.223.152,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001629,2025-12-06T21:57:05.091411,C100140,BEN8481,323.27,UPI,completed,True,medium,True,64.80.182.120,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000026,2025-12-06T21:59:22.091411,C100023,BEN9508,3175.87,UPI,completed,True,low,True,182.145.77.122,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003580,2025-12-06T21:59:27.091411,C100298,BEN6227,682.08,UPI,completed,True,high,True,108.13.4.191,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002726,2025-12-06T21:59:37.091411,C100393,BEN2104,696.4,UPI,completed,False,medium,True,151.17.31.140,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000576,2025-12-06T22:01:38.091411,C100125,BEN4677,897.23,UPI,completed,False,low,True,142.146.50.106,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001256,2025-12-06T22:03:14.091411,C100260,BEN9001,4933.98,UPI,completed,True,low,True,218.49.115.192,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001062,2025-12-06T22:05:30.091411,C100025,BEN3179,2116.44,UPI,completed,True,medium,True,143.247.155.73,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002413,2025-12-06T22:06:17.091411,C100163,BEN2255,1569.19,UPI,completed,True,low,True,123.216.17.11,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000013,2025-12-06T22:06:35.091411,C100161,BEN9897,4572.86,NEFT,blocked,False,medium,False,245.99.87.250,190,"['ip_reputation', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09
TX00000819,2025-12-06T22:06:48.091411,C100267,BEN4189,608.76,UPI,completed,True,low,True,143.143.134.230,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000328,2025-12-06T22:07:50.091411,C100253,BEN4772,579.32,UPI,completed,True,low,True,143.30.37.75,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003253,2025-12-06T22:09:29.091411,C100381,BEN8375,1031.48,UPI,completed,True,low,True,75.18.150.51,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001290,2025-12-06T22:09:30.091411,C100087,BEN4563,4195.41,RTGS,completed,True,low,True,123.165.132.69,130,"['rtgs_unusual_small_amount', 'sanctions_hit']",STR,deterministic-v1,rules-2025-12-09
TX00000941,2025-12-06T22:09:34.091411,C100337,BEN8725,1385.64,UPI,reversed,True,low,True,66.66.18.210,100,"['sanctions_hit', 'auto_reversal_sim']",High-Risk,deterministic-v1,rules-2025-12-09
TX00001993,2025-12-06T22:11:22.091411,C100150,BEN9272,863.41,UPI,completed,True,low,True,93.148.121.40,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002748,2025-12-06T22:12:00.091411,C100319,BEN9997,372.44,UPI,completed,True,high,True,119.74.230.123,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002768,2025-12-06T22:12:21.091411,C100298,BEN4955,2947.54,UPI,completed,True,high,True,134.172.78.40,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003020,2025-12-06T22:12:59.091411,C100375,BEN1031,777.84,UPI,blocked,True,low,False,235.188.44.244,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003246,2025-12-06T22:13:25.091411,C100266,BEN7288,4136.19,UPI,completed,True,low,True,51.64.97.52,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001763,2025-12-06T22:13:30.091411,C100383,BEN3347,1287.85,NEFT,completed,True,low,True,163.127.62.70,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000976,2025-12-06T22:14:36.091411,C100093,BEN5570,1241.25,UPI,completed,True,low,True,183.187.165.224,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002383,2025-12-06T22:14:59.091411,C100324,BEN5199,8861.7,UPI,completed,False,low,True,150.239.152.66,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00000631,2025-12-06T22:16:16.091411,C100288,BEN9004,540.55,UPI,completed,True,low,True,83.189.164.89,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003007,2025-12-06T22:16:44.091411,C100343,BEN4273,495.35,UPI,completed,True,low,True,140.31.224.17,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000944,2025-12-06T22:19:41.091411,C100214,BEN1058,1066.22,UPI,completed,True,low,True,213.197.85.138,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001955,2025-12-06T22:20:28.091411,C100244,BEN5428,4132.89,UPI,completed,True,medium,True,35.148.170.156,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001528,2025-12-06T22:20:41.091411,C100387,BEN9698,1331.54,UPI,completed,True,low,True,39.221.80.42,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003888,2025-12-06T22:22:18.091411,C100093,BEN4461,3154.72,UPI,blocked,True,low,False,94.172.229.250,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00001937,2025-12-06T22:22:20.091411,C100327,BEN6263,751.89,UPI,completed,False,low,True,79.215.128.62,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002817,2025-12-06T22:24:45.091411,C100164,BEN1917,3598.09,UPI,completed,True,low,True,107.23.177.121,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002681,2025-12-06T22:28:03.091411,C100159,BEN9762,3466.86,UPI,completed,False,low,True,147.232.47.189,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003357,2025-12-06T22:28:29.091411,C100368,BEN9992,4430.62,UPI,completed,True,low,True,126.106.116.179,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002619,2025-12-06T22:29:12.091411,C100254,BEN9223,1183.84,UPI,completed,True,low,True,224.57.112.17,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002995,2025-12-06T22:29:31.091411,C100194,BEN1569,5880.89,UPI,completed,False,low,True,244.147.207.101,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001232,2025-12-06T22:30:25.091411,C100058,BEN7979,1978.18,UPI,completed,True,low,True,221.135.85.69,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000161,2025-12-06T22:31:56.091411,C100203,BEN5166,2057.68,UPI,completed,True,low,True,51.148.148.167,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001137,2025-12-06T22:32:42.091411,C100038,BEN4568,2474.49,UPI,completed,True,low,True,190.80.229.20,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002372,2025-12-06T22:33:53.091411,C100293,BEN8632,151.55,UPI,completed,True,low,True,29.55.195.94,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001482,2025-12-06T22:34:25.091411,C100070,BEN8476,4080.43,UPI,completed,True,low,True,228.134.203.153,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003174,2025-12-06T22:35:57.091411,C100020,BEN2752,2769.48,UPI,completed,False,low,True,35.68.161.51,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001785,2025-12-06T22:36:17.091411,C100351,BEN6011,960.65,UPI,reversed,False,low,True,237.9.116.54,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09
TX00002955,2025-12-06T22:36:31.091411,C100051,BEN9670,206.1,UPI,completed,True,low,True,89.62.124.12,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001254,2025-12-06T22:36:35.091411,C100110,BEN4183,1189.67,UPI,completed,True,medium,True,173.247.39.51,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003205,2025-12-06T22:40:25.091411,C100018,BEN1698,1925.79,UPI,completed,True,low,True,146.146.138.57,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000790,2025-12-06T22:42:03.091411,C100136,BEN2931,431.02,UPI,completed,True,high,True,143.58.86.186,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002549,2025-12-06T22:43:31.091411,C100088,BEN4415,8724.67,UPI,completed,True,high,True,163.113.152.106,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00002014,2025-12-06T22:43:35.091411,C100323,BEN7490,427.97,UPI,completed,True,low,True,167.18.226.109,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003104,2025-12-06T22:43:38.091411,C100364,BEN3502,2688.19,UPI,completed,True,low,True,21.150.209.121,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001550,2025-12-06T22:46:35.091411,C100086,BEN9073,250.82,UPI,blocked,True,low,False,150.163.68.249,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000690,2025-12-06T22:50:55.091411,C100070,BEN8814,184816.39,UPI,completed,True,low,True,27.162.208.5,80,['high_absolute_value'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002900,2025-12-06T22:52:38.091411,C100119,BEN8629,2213.59,UPI,completed,True,low,True,236.1.153.99,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002455,2025-12-06T22:54:58.091411,C100108,BEN7464,655.29,UPI,completed,False,medium,True,78.90.219.129,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003563,2025-12-06T22:55:23.091411,C100114,BEN1679,940.98,UPI,completed,True,low,True,77.131.13.96,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000443,2025-12-06T22:55:39.091411,C100018,BEN2655,994.04,UPI,completed,True,low,True,181.153.74.188,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003123,2025-12-06T22:57:11.091411,C100086,BEN8533,6506.53,UPI,completed,True,low,True,139.232.192.225,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002937,2025-12-06T22:57:24.091411,C100157,BEN2978,6878.35,UPI,completed,True,medium,True,220.42.134.67,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002460,2025-12-06T22:58:16.091411,C100154,BEN7949,7975.3,UPI,completed,False,low,True,193.18.72.185,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003032,2025-12-06T22:58:41.091411,C100058,BEN1492,632.32,UPI,completed,True,low,True,38.227.194.222,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001697,2025-12-06T22:59:54.091411,C100299,BEN8628,1119.03,UPI,completed,False,low,True,177.62.241.238,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002592,2025-12-06T23:02:17.091411,C100213,BEN6432,4948.88,UPI,completed,True,low,True,72.204.36.176,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002858,2025-12-06T23:05:01.091411,C100347,BEN6274,4113.66,UPI,completed,True,low,True,231.121.29.129,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003275,2025-12-06T23:06:15.091411,C100207,BEN7447,2665.58,UPI,completed,True,low,True,223.56.94.74,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002213,2025-12-06T23:08:11.091411,C100393,BEN8509,1164.52,UPI,completed,False,medium,True,33.125.243.49,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000951,2025-12-06T23:08:33.091411,C100077,BEN4873,573.0,UPI,completed,True,medium,True,127.63.35.86,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002842,2025-12-06T23:10:25.091411,C100382,BEN3359,1187.55,UPI,completed,True,low,True,194.216.236.47,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002074,2025-12-06T23:13:33.091411,C100125,BEN6903,1058.26,UPI,completed,False,low,True,136.140.158.150,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000112,2025-12-06T23:16:57.091411,C100002,BEN3762,3351.77,UPI,completed,False,low,True,244.4.229.83,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002659,2025-12-06T23:17:18.091411,C100059,BEN5063,1367.95,UPI,completed,True,medium,True,129.31.165.149,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000177,2025-12-06T23:18:13.091411,C100315,BEN5979,5530.69,UPI,completed,True,high,True,192.28.197.164,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00002598,2025-12-06T23:19:03.091411,C100234,BEN4054,3323.23,UPI,completed,True,low,True,207.194.178.107,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000313,2025-12-06T23:19:05.091411,C100152,BEN6311,3715.54,UPI,completed,True,low,True,142.105.17.124,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002554,2025-12-06T23:19:57.091411,C100051,BEN2654,4440.32,UPI,completed,True,low,True,74.99.12.34,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001752,2025-12-06T23:20:37.091411,C100286,BEN2345,3084.39,UPI,completed,True,low,True,124.97.181.64,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001127,2025-12-06T23:20:58.091411,C100241,BEN5487,3492.3,UPI,completed,False,low,True,102.201.51.152,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002031,2025-12-06T23:22:44.091411,C100133,BEN3681,1340.89,UPI,completed,True,low,True,64.161.248.35,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001003,2025-12-06T23:22:55.091411,C100058,BEN5647,448.31,UPI,completed,True,low,True,50.225.42.76,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003755,2025-12-06T23:23:44.091411,C100079,BEN3803,2806.98,UPI,completed,True,low,True,9.19.58.145,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000645,2025-12-06T23:24:12.091411,C100385,BEN1453,1230.07,UPI,completed,True,low,True,163.41.62.154,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001803,2025-12-06T23:24:15.091411,C100268,BEN9785,2909.09,UPI,completed,True,medium,True,140.113.46.134,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001962,2025-12-06T23:25:06.091411,C100285,BEN1368,268.07,UPI,completed,True,low,True,220.197.249.185,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001260,2025-12-06T23:25:20.091411,C100376,BEN6925,321.71,UPI,completed,True,low,True,56.192.247.115,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003319,2025-12-06T23:27:28.091411,C100162,BEN3650,466.31,UPI,completed,True,medium,True,245.57.129.148,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001466,2025-12-06T23:27:30.091411,C100217,BEN6658,511.55,UPI,completed,True,medium,True,8.127.28.191,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003614,2025-12-06T23:29:18.091411,C100072,BEN6581,15947.06,UPI,completed,True,low,True,236.3.162.204,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000703,2025-12-06T23:31:12.091411,C100338,BEN2931,1858.09,UPI,completed,True,low,True,9.137.45.176,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001239,2025-12-06T23:31:27.091411,C100210,BEN4845,299.56,UPI,completed,True,low,True,172.8.41.178,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002181,2025-12-06T23:31:49.091411,C100277,BEN3786,1157.11,UPI,completed,True,low,True,144.16.115.1,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000219,2025-12-06T23:31:50.091411,C100322,BEN5780,2193.63,UPI,completed,True,medium,True,45.233.152.190,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002225,2025-12-06T23:33:14.091411,C100222,BEN3675,697.12,UPI,completed,True,low,True,215.249.75.135,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000366,2025-12-06T23:33:52.091411,C100302,BEN6237,5215.15,UPI,completed,False,low,True,57.128.175.117,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09
TX00001549,2025-12-06T23:38:02.091411,C100017,BEN8770,3202.53,NEFT,completed,True,low,True,71.70.227.128,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002415,2025-12-06T23:38:22.091411,C100248,BEN5148,1663.58,UPI,completed,True,low,True,37.235.84.214,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003410,2025-12-06T23:38:56.091411,C100394,BEN7804,3096.84,UPI,completed,True,medium,True,61.26.140.167,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002266,2025-12-06T23:38:59.091411,C100149,BEN2922,708.91,UPI,completed,False,low,True,226.237.101.45,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000232,2025-12-06T23:39:43.091411,C100061,BEN7060,1856.59,UPI,completed,True,medium,True,23.181.167.152,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001976,2025-12-06T23:40:06.091411,C100100,BEN1301,763.09,UPI,completed,True,low,True,179.98.173.148,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002314,2025-12-06T23:41:59.091411,C100105,BEN3464,1185.83,UPI,completed,False,medium,True,48.68.72.141,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003986,2025-12-06T23:42:51.091411,C100114,BEN8967,4478.53,UPI,completed,True,low,True,171.42.204.220,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002797,2025-12-06T23:45:41.091411,C100298,BEN9752,3610.25,UPI,completed,True,high,True,43.214.43.135,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000792,2025-12-06T23:46:26.091411,C100227,BEN7323,2866.44,UPI,completed,True,low,True,137.103.137.179,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000777,2025-12-06T23:46:58.091411,C100189,BEN7965,1339.82,UPI,reversed,True,medium,True,32.10.54.7,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09
TX00000018,2025-12-06T23:47:13.091411,C100281,BEN3852,1587.86,UPI,completed,True,medium,True,23.17.80.102,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001639,2025-12-06T23:50:16.091411,C100006,BEN4840,1021.61,UPI,completed,True,low,True,109.194.221.178,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002369,2025-12-06T23:50:44.091411,C100280,BEN8495,4516.31,UPI,completed,True,medium,True,1.73.173.193,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000004,2025-12-06T23:51:28.091411,C100168,BEN3463,2325.89,UPI,completed,True,medium,True,209.33.172.180,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000667,2025-12-06T23:52:51.091411,C100083,BEN2082,337.65,UPI,completed,False,high,True,148.143.141.228,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003308,2025-12-06T23:53:33.091411,C100003,BEN8108,390.34,UPI,completed,True,low,True,113.207.226.20,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003029,2025-12-06T23:55:08.091411,C100272,BEN6337,2327.81,UPI,completed,True,low,True,222.144.242.204,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000455,2025-12-06T23:56:50.091411,C100000,BEN5050,260.05,UPI,completed,True,low,True,175.113.220.169,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003281,2025-12-06T23:57:16.091411,C100194,BEN5437,1823.26,UPI,completed,False,low,True,116.19.171.186,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003670,2025-12-06T23:59:27.091411,C100047,BEN6369,5323.13,UPI,completed,True,medium,True,201.44.151.25,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003862,2025-12-07T00:00:03.091411,C100231,BEN9969,1952.98,UPI,completed,True,low,True,202.66.6.190,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002489,2025-12-07T00:00:25.091411,C100280,BEN4961,138.6,RTGS,completed,True,medium,True,118.79.136.121,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00001172,2025-12-07T00:01:11.091411,C100031,BEN6710,5636.51,UPI,completed,True,low,True,130.13.51.11,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
